id,title,album,duration,release_date,rank,bpm,gain,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,in_POJ,in_POE,in_POF,in_POK,in_JRK,in_RFR,in_RUS,in_JFK,in_LOF,in_MSC,in_DEM,in_?XD,in_SLV,in_CHV,in_CTV,in_HPV,in_NRV,in_FCV,in_CUD,in_ONE,in_ADD,in_RCN,in_SGM,in_VCL,in_LRB,in_FAV,in_JFA,in_EFA
1110575592,Mad IQs,RAZZMATAZZ,182,2020-10-23,310299,0.0,-7.8,I DONT KNOW HOW BUT THEY FOUND ME,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1110575582,Leave Me Alone,RAZZMATAZZ,215,2020-10-23,323053,0.0,-5.8,I DONT KNOW HOW BUT THEY FOUND ME,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1110575672,Need You Here,RAZZMATAZZ,187,2020-10-23,255437,0.0,-9.1,I DONT KNOW HOW BUT THEY FOUND ME,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
728143942,피카부 Peek-A-Boo,The Perfect Red Velvet - The 2nd Album Repackage,189,2018-01-29,482280,114.84,-7.4,Red Velvet,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
728143922,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,210,2018-01-29,480890,149.8,-8.0,Red Velvet,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
728157542,빨간 맛 Red Flavor,The Red Summer - Summer Mini Album,191,2017-07-09,479713,124.91,-6.7,Red Velvet,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1684801257,Feel My Rhythm,‘The ReVe Festival 2022 - Feel My Rhythm’,210,2022-03-21,425048,0.0,-5.3,Red Velvet,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
835295992,Psycho,‘The ReVe Festival’ Finale,210,2019-12-23,526057,140.15,-5.9,Red Velvet,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1127453882,Dark Crow,"MAN WITH A ""BEST"" MISSION (Deluxe Edition)",278,2020-07-15,445950,0.0,-6.6,MAN WITH A MISSION,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
1417259802,Merry-Go-Round,Merry-Go-Round,243,2021-07-17,419879,0.0,-7.7,MAN WITH A MISSION,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
418164132,My Hero,My Hero,263,2017-11-01,323999,179.76,-7.5,MAN WITH A MISSION,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1402830302,Mirror Temple (Mirror Magic Mix),Celeste B-Sides (Original Game Soundtrack),235,2018-01-25,367656,0.0,-9.7,2 Mello,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
466235502,Say Somethin',Memories of Tokyo-To,205,2018-02-23,169749,97.97,-9.8,2 Mello,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,True,,,,,,True,,True
466235622,"Tag Walls, Punch Fascists",Memories of Tokyo-To,191,2018-02-23,111878,112.04,-8.9,2 Mello,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,
1468411432,I Wanna Kno,Sounds Of Tokyo-To Future,254,2021-08-24,238705,0.0,-9.0,2 Mello,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,
1468411422,Sound Effects Record No. 27,Sounds Of Tokyo-To Future,172,2021-08-24,52086,0.0,-8.5,2 Mello,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
461024282,Danganronpa Super Mix,Danganronpa 2: Goodbye Despair Original Soundtrack,99,2012-08-31,141683,0.0,-7.6,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,
461024432,Welcome to Dangan Island! (OP Version),Danganronpa 2: Goodbye Despair Original Soundtrack,74,2012-08-31,146004,0.0,-6.6,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
461024342,Homicide,Danganronpa 2: Goodbye Despair Original Soundtrack,282,2012-08-31,147124,0.0,-8.3,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
461024332,Miss. Monomi's Practice Lesson,Danganronpa 2: Goodbye Despair Original Soundtrack,198,2012-08-31,166044,0.0,-8.1,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
461023822,Box 15,Danganronpa : Trigger Happy Havoc Original Soundtrack,244,2011-02-14,145851,0.0,-9.0,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
461024112,Argument [TURN UP THE HEAT],Danganronpa : Trigger Happy Havoc Original Soundtrack,252,2011-02-14,182406,140.15,-7.4,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
461024042,Mr. Monokuma's Lesson,Danganronpa : Trigger Happy Havoc Original Soundtrack,225,2011-02-14,88044,170.14,-8.0,Masafumi Takada,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
2805803512,Butter-Fly,Butter-Fly,259,2016-07-01,244842,0.0,-7.1,Tsuko G.,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
118139248,Megalovania,Undertale Kazoo'd!,158,2016-01-17,38934,119.8,-11.5,Tsuko G.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
531596291,Charles (self cover),Corridor,233,2017-08-12,118513,145.07,-6.2,バルーン,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,
531596301,mabel (self cover),Corridor,196,2017-08-12,119579,0.0,-7.4,バルーン,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
531596201,Charles,Corridor,233,2017-08-12,72755,0.0,-6.2,バルーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
531596211,mabel,Corridor,196,2017-08-12,25059,0.0,-7.6,バルーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2043770547,DOGLAND,DOGLAND,175,2022-12-14,326935,0.0,-7.5,PEOPLE 1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215734687,GOLD,GOLD,219,2023-04-14,205599,0.0,-6.2,PEOPLE 1,,,,,,,,,,True,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,True,
1492754212,Kaiju,Kaiju,182,2021-10-01,85384,0.0,-7.1,PEOPLE 1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183686902,Room 113,Room 113,212,2020-12-25,31054,0.0,-7.4,PEOPLE 1,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1749813777,No Time to Cast Anchor,No Time to Cast Anchor,192,2022-05-27,7908,0.0,-9.3,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420901882,U,U,187,2021-07-12,4803,0.0,-9.1,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,Belle,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2205268347,WORK,WORK,201,2023-04-01,21735,0.0,-9.2,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,Sheena Ringo,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2761249741,WORK,WORK,201,2023-04-01,518367,0.0,-9.2,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,Sheena Ringo,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,
2570668672,SLEEP PARALYSIS DEMON,SLEEP PARALYSIS DEMON,155,2023-12-08,433787,0.0,-7.6,Ethan Bortnick,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1580651102,cut my fingers off,cut my fingers off,139,2021-11-05,498750,0.0,-9.3,Ethan Bortnick,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1798763137,engravings,engravings,173,2022-06-24,584678,0.0,-7.2,Ethan Bortnick,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
2659572742,hide n seek,luna park,176,2024-02-16,503781,0.0,-8.1,Ethan Bortnick,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
101473124,7 -Seven-,7 -Seven-,260,2015-06-17,359908,170.14,-6.6,FLOW,GRANRODEO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
450058562,Howling,Howling,261,2018-01-24,411484,99.86,-5.0,FLOW,GRANRODEO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1686162137,Setsuna no Ai,Question,274,2022-03-23,283429,0.0,-7.0,GRANRODEO,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
2410647405,Tetsu no Ori,Tetsu no Ori,265,2023-08-30,240145,0.0,-5.2,GRANRODEO,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
13547629,"Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) (G-Mix)","Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) (G-Mix)",275,2011-03-04,611676,164.1,-8.2,Wiz Khalifa,Juicy J,Snoop Dogg,T-Pain,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2543063981,Come Home to Me,Come Home to Me,179,2023-11-20,15256,0.0,-9.2,American Authors,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
75711295,Best Day Of My Life,"Oh, What A Life",194,2014-01-01,753823,99.86,-6.4,American Authors,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,True,,True
75711298,Hit It,"Oh, What A Life",207,2014-01-01,393425,0.0,-6.8,American Authors,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,
127675377,I'm Born To Run,What We Live For,206,2016-07-01,423332,126.05,-8.5,American Authors,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
2331945465,oddloop,Answer,246,2021-12-01,53548,0.0,-8.0,Keina Suda,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098282847,Darling,Darling,148,2023-01-18,242472,0.0,-7.6,Keina Suda,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205201207,Mellow,Mellow,249,2023-04-04,349161,0.0,-6.7,Keina Suda,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
734563052,veil,Porte,209,2019-08-21,515241,0.0,-6.4,Keina Suda,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,
553045362,Amethyst Blossom,Celestial Angel,192,2018-10-08,32778,0.0,-12.2,City Girl,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
510659942,Ji-Eun's Sunset,Neon Impasse,168,2018-07-02,277168,0.0,-11.1,City Girl,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,
510659962,Velvet Garden,Neon Impasse,233,2018-07-02,209182,0.0,-13.4,City Girl,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1201790432,Wii Date (feat. siopaolo),Wii Date (feat. siopaolo),178,2021-02-03,110650,0.0,-13.0,City Girl,Tiffi,siopaolo,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,
797783982,Kiss Me You Animal,Kiss Me You Animal,250,2019-11-07,278486,0.0,-9.4,Burn The Ballroom,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
76349896,Whisper,Melodies for the Outsiders,298,2014-03-25,310357,0.0,-9.8,Burn The Ballroom,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
76349897,Crazy,Melodies for the Outsiders,196,2014-03-25,106850,0.0,-10.6,Burn The Ballroom,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2306186625,The Shade of Fear (Acoustique),The Shade of Fear (Acoustique),316,2023-06-23,38333,0.0,-11.0,Burn The Ballroom,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
86922279,GDFR (feat. Sage the Gemini & Lookas),GDFR (feat. Sage The Gemini & Lookas),190,2014-09-29,710966,146.09,-6.3,Flo Rida,Sage The Gemini,Lookas,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
97786984,My House,My House,192,2015-04-07,790658,187.9,-8.0,Flo Rida,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
4162078,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),204,2009-03-30,907479,124.9,-10.4,Flo Rida,Kesha,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
65232772,Good Feeling,Wild Ones,248,2012-06-22,853149,128.0,-8.4,Flo Rida,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,
1204341232,Dramaturgy,Bunka,238,2017-12-20,455425,0.0,-4.9,Eve,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204341292,Okinimesumama,Bunka,246,2017-12-20,325020,0.0,-5.1,Eve,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143848452,Kaikai Kitan,Kaikai Kitan,219,2020-10-03,659293,0.0,-6.2,Eve,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
1204323402,Raison Detre,Smile,222,2020-02-12,336415,0.0,-6.8,Eve,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
904161152,Polaris,POLARIS (World Edition),225,2020-04-03,482260,0.0,-5.6,Blue Encount,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
904161162,Survivor,POLARIS (World Edition),222,2020-04-03,195992,0.0,-4.7,Blue Encount,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
976097142,VS,VS,215,2017-11-29,181293,0.0,-5.4,Blue Encount,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1117825182,Bad Paradox,q.e.d,260,2020-11-18,181736,0.0,-5.9,Blue Encount,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,True,True,
1385140442,BLING BLING,NEW KIDS REPACKAGE : THE NEW KIDS,219,2019-01-07,207552,124.91,-7.0,iKON,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1385140452,LOVE SCENARIO,NEW KIDS REPACKAGE : THE NEW KIDS,209,2019-01-07,296382,118.12,-8.9,iKON,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
1385140582,BEST FRIEND,NEW KIDS REPACKAGE : THE NEW KIDS,230,2019-01-07,93259,102.08,-8.3,iKON,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1385135702,Holding On,i DECIDE,182,2020-02-06,107091,0.0,-9.1,iKON,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1524753732,BETELGEUSE,BETELGEUSE,230,2021-11-04,343491,0.0,-7.8,Yuuri,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1584368062,Peter Pan,Ichi,214,2022-01-12,197903,0.0,-7.3,Yuuri,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190729572,Infinity,Infinity,246,2021-01-23,330870,0.0,-8.5,Yuuri,,,,,,,,,,True,,,,,,,,,,,,,True,,True,,,,True,,,,,,True,True,
1073190002,Kakurenbo - From THE FIRST TAKE,Kakurenbo - From THE FIRST TAKE,296,2020-10-25,180572,0.0,-12.6,Yuuri,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1495198122,EVERBLUE,EVERBLUE,239,2021-10-01,411943,0.0,-7.6,Omoinotake,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,
2662404542,Ikuokukonen,Ikuokukonen,276,2024-02-28,252069,0.0,-7.6,Omoinotake,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1128970362,One Day,Long for,222,2020-11-18,178470,0.0,-8.0,Omoinotake,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1163810222,One Day - From THE FIRST TAKE,One Day - From THE FIRST TAKE,217,2020-12-25,95566,0.0,-7.8,Omoinotake,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,True,True,
2817683192,A Little Like,A Little Like,115,2024-06-07,126937,0.0,-7.2,Legrand,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,
2848139902,Back and Forth,Back and Forth,136,2024-06-28,240928,0.0,-8.3,Legrand,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,
2537994461,INDIFFERENT,INDIFFERENT,186,2023-03-10,384292,0.0,-12.4,Legrand,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
2181348837,Give a Little,give a little,170,2023-01-27,432226,0.0,-11.6,Legrand,Cg5,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
543120532,Tribe,Milky Way,238,2018-08-24,543356,178.98,-10.1,Bas,J. Cole,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1942145327,Romeo,Romeo,166,2021-07-06,536342,0.0,-8.2,Jungle,Bas,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1372275272,l e t . g o . m y . h a n d,The Off-Season,266,2021-05-14,474634,0.0,-9.6,J. Cole,Bas,6lack,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
120441816,Night Job,Too High To Riot,194,2016-03-04,294959,119.84,-9.0,Bas,J. Cole,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,True,,True
976093112,D-tecnoLife,D-tecnoLife,233,2013-03-06,537666,0.0,-7.4,UVERworld,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
975968272,Gekidou,Gekidou / Just break the limit!,336,2013-02-20,265766,0.0,-5.8,UVERworld,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
976372622,Core Pride,LIFE 6 SENSE,258,2011-06-01,469724,0.0,-6.2,UVERworld,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
1024962302,Touch off,UNSER,258,2019-12-04,499712,0.0,-6.0,UVERworld,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
1145880612,BEBÉ,BEBÉ,197,2020-11-25,613973,0.0,-7.6,Camilo,El Alfa,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
774328932,Tutu,Tutu,164,2019-10-14,569704,153.69,-7.9,Camilo,Shakira,Pedro Capó,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
723952592,Tutu,Tutu,179,2019-08-09,645751,146.09,-7.0,Camilo,Pedro Capó,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
125544828,No Problem (feat. Lil Wayne & 2 Chainz),Coloring Book,304,2016-05-27,456370,135.11,-9.2,Chance the Rapper,Lil Wayne,2 Chainz,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
375689871,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,289,2017-06-25,726131,162.13,-6.7,DJ Khaled,Lil Wayne,Justin Bieber,Chance the Rapper,Quavo,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
84268163,Loyal,X (Deluxe Version),264,2014-09-12,41488,98.9,-8.2,Chris Brown,Lil Wayne,Tyga,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
648152282,Loyal (feat. Lil Wayne & Tyga),X (Expanded Edition),264,2014-09-16,729178,0.0,-8.2,Chris Brown,Lil Wayne,Tyga,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
104960450,Who Likes to Party,Disco Ultralounge,257,2014-12-25,163524,117.12,-10.0,Kevin MacLeod,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,
104960434,Local Forecast - Elevator,Disco Ultralounge,189,2014-12-25,249461,164.06,-19.7,Kevin MacLeod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2124184357,Monkeys Spinning Monkeys,Monkeys Spinning Monkeys,125,2019-10-10,400491,0.0,-17.8,Kevin MacLeod,Kevin,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,
104960370,Monkeys Spinning Monkeys,Music to Delight,125,2014-12-30,15235,144.05,-17.8,Kevin MacLeod,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
104961178,Local Forecast,Rollin' at 5,165,2014-12-29,188815,186.23,-8.6,Kevin MacLeod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2124280777,Sneaky Snitch,Sneaky Snitch,136,2014-12-27,312355,0.0,-17.9,Kevin MacLeod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
538085832,Ghost Rule,GHOST,210,2016-09-28,345207,0.0,-8.1,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
538085842,Reversible Campaign,GHOST,177,2016-09-28,164811,0.0,-7.4,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2623019422,乙女解剖,アンドロイドガール,223,2019-05-22,24060,0.0,-7.6,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2623019472,ヒバナ -Reloaded-,アンドロイドガール,206,2019-05-22,25091,0.0,-6.6,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2623019392,アンドロイドガール,アンドロイドガール,210,2019-05-22,38399,0.0,-6.8,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2623019452,サイコグラム,アンドロイドガール,224,2019-05-22,7862,0.0,-7.0,DECO*27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2707904362,Close 2 You,Close 2 You,199,2024-03-29,234758,0.0,-8.0,Engelwood,Never Dull,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1195915022,Crystal Dolphin,Crust FM,114,2017-12-06,513851,0.0,-8.7,Engelwood,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1195857792,One Step Ahead,Hanalei,122,2017-05-02,461866,0.0,-10.9,Engelwood,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1183719352,Life Is but a Dream,Hightide,94,2017-01-10,288935,0.0,-8.2,Engelwood,Jeff Kaale,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1196047872,Need Somebody,Need Somebody,128,2020-01-23,323772,0.0,-8.2,Engelwood,Iamalex,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,
1758131547,Slavic Slammer,Slavic Slammer,165,2022-05-27,38886,0.0,-7.1,Engelwood,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1898569447,I Can Tell,B4E,201,2017-02-24,210280,0.0,-7.6,Yung Bae,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1898168727,Welcome To The Disco,Bae 5,195,2019-06-28,307498,0.0,-8.1,Yung Bae,Macross 82-99,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1898168637,Must Be Love,Bae 5,180,2019-06-28,197299,0.0,-8.2,Yung Bae,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
700004372,Welcome to the Disco,Bae 5,195,2019-06-28,20886,128.0,-8.1,Yung Bae,Macross 82-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1182155952,Selfish High Heels,Selfish High Heels,226,2017-11-27,470,0.0,-11.1,Yung Bae,Macross 82-99,Harrison,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2074091147,I See Red,BRKN LOVE (Deluxe Edition),194,2020-11-19,214195,0.0,-8.4,BRKN LOVE,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
2074706807,Dead Weight,Dead Weight,218,2021-11-11,335272,0.0,-9.5,BRKN LOVE,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2074953347,Forever's Enough,Forever's Enough,182,2022-05-08,300401,0.0,-7.7,BRKN LOVE,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
366708531,Ship in a Bottle,Lost at Sea,314,2017-05-30,354902,107.95,-9.8,Steffan Argus,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
366708541,Abandon Ship,Lost at Sea,229,2017-05-30,233168,107.95,-9.5,Steffan Argus,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
366708521,Lost,Lost at Sea,179,2017-05-30,159873,119.84,-12.0,Steffan Argus,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
601837422,Lucid Dreams,Goodbye & Good Riddance,239,2018-12-10,880680,168.06,-8.1,Juice Wrld,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1016968502,Come & Go,Legends Never Die,205,2020-07-10,682876,0.0,-7.8,Juice Wrld,Marshmello,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,
602456602,Hide,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),205,2018-12-14,605933,149.8,-8.6,Juice Wrld,Seezyn,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,True,,,,,,True,,
2183120837,Altar,Altar,214,2023-03-31,645517,0.0,-7.7,Hulvey,Forrest Frank,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,True,,True
2499379121,Fly Away,New Hymns,155,2023-10-20,1316,0.0,-9.9,Forrest Frank,Hulvey,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2075684617,no longer bound,no longer bound,173,2023-01-06,53865,0.0,-10.2,Forrest Frank,Hulvey,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
610890662,Bad Habits,An-nyeong,212,2019-01-01,329655,119.84,-7.4,Shaun,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2157717497,Steal The Show,Steal The Show,180,2023-02-23,383264,0.0,-7.5,Shaun,Jeff Satur,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
519404592,Way Back Home,Take,214,2018-06-27,543749,99.86,-8.2,Shaun,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,True,,,,,,True,,
593087512,The Greatest Show,The Greatest Showman: Reimagined (Deluxe),302,2017-12-08,165528,157.8,-8.6,Hugh Jackman,Keala Settle,Zac Efron,Zendaya,The Greatest Showman Ensemble,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
593087552,The Other Side,The Greatest Showman: Reimagined (Deluxe),214,2017-12-08,120924,153.69,-10.9,Hugh Jackman,Zac Efron,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
